record_id,geo_code,county_name,family,title,period,publisher,scope,document_url,source_page_url,verification_state,link_status,verified_at,verification_method,reason,notes
"KDA-EVD-KEN-C040-0200","KEN-C040","Busia","cbrop","County Budget Review and Outlook Papers — Busia official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C040-0199","KEN-C040","Busia","cfsp","County Fiscal Strategy Papers — Busia official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C040-0196","KEN-C040","Busia","cidp","Busia County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/busia-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C041-0203","KEN-C041","Siaya","audit","Auditor-General County Government Audit Reports 2023/24 — Siaya evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C041-0202","KEN-C041","Siaya","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Siaya section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C041-0205","KEN-C041","Siaya","cbrop","County Budget Review and Outlook Papers — Siaya official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C041-0204","KEN-C041","Siaya","cfsp","County Fiscal Strategy Papers — Siaya official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C041-0201","KEN-C041","Siaya","cidp","Siaya County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/siaya-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C042-0208","KEN-C042","Kisumu","audit","Auditor-General County Government Audit Reports 2023/24 — Kisumu evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C042-0207","KEN-C042","Kisumu","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Kisumu section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C042-0210","KEN-C042","Kisumu","cbrop","County Budget Review and Outlook Papers — Kisumu official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C042-0209","KEN-C042","Kisumu","cfsp","County Fiscal Strategy Papers — Kisumu official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C042-0206","KEN-C042","Kisumu","cidp","Kisumu County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/kisumu-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C043-0213","KEN-C043","Homa Bay","audit","Auditor-General County Government Audit Reports 2023/24 — Homa Bay evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C043-0212","KEN-C043","Homa Bay","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Homa Bay section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C043-0215","KEN-C043","Homa Bay","cbrop","County Budget Review and Outlook Papers — Homa Bay official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C043-0214","KEN-C043","Homa Bay","cfsp","County Fiscal Strategy Papers — Homa Bay official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C043-0211","KEN-C043","Homa Bay","cidp","Homa Bay County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/homa-bay-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C044-0245","KEN-C044","Migori","adp","Migori County Annual Development Plans","Current and historical","County Government of Migori","county_source_hub","","https://migori.go.ke/departments/finance-and-economic-planning","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C044-0246","KEN-C044","Migori","approved_budget","Migori County Budget and finance documents","Current and historical","County Government of Migori","county_source_hub","","https://migori.go.ke/departments/finance-and-economic-planning","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C044-0218","KEN-C044","Migori","audit","Auditor-General County Government Audit Reports 2023/24 — Migori evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C044-0217","KEN-C044","Migori","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Migori section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C044-0220","KEN-C044","Migori","cbrop","County Budget Review and Outlook Papers — Migori official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C044-0219","KEN-C044","Migori","cfsp","County Fiscal Strategy Papers — Migori official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C044-0216","KEN-C044","Migori","cidp","Migori County Integrated Development Plan 2023–2027","2023–2027","County Government of Migori","county","","https://migori.go.ke/downloads?category=Plans","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C045-0223","KEN-C045","Kisii","audit","Auditor-General County Government Audit Reports 2023/24 — Kisii evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C045-0222","KEN-C045","Kisii","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Kisii section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C045-0225","KEN-C045","Kisii","cbrop","County Budget Review and Outlook Papers — Kisii official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C045-0224","KEN-C045","Kisii","cfsp","County Fiscal Strategy Papers — Kisii official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C045-0221","KEN-C045","Kisii","cidp","Kisii County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/kisii-county-integrated-development-plan-2023-2027","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C046-0228","KEN-C046","Nyamira","audit","Auditor-General County Government Audit Reports 2023/24 — Nyamira evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C046-0227","KEN-C046","Nyamira","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Nyamira section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C046-0230","KEN-C046","Nyamira","cbrop","County Budget Review and Outlook Papers — Nyamira official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C046-0229","KEN-C046","Nyamira","cfsp","County Fiscal Strategy Papers — Nyamira official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C046-0226","KEN-C046","Nyamira","cidp","Nyamira County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/nyamira-2023-2027","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C047-0233","KEN-C047","Nairobi","audit","Auditor-General County Government Audit Reports 2023/24 — Nairobi evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C047-0232","KEN-C047","Nairobi","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Nairobi section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C047-0235","KEN-C047","Nairobi","cbrop","County Budget Review and Outlook Papers — Nairobi official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C047-0234","KEN-C047","Nairobi","cfsp","County Fiscal Strategy Papers — Nairobi official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C047-0231","KEN-C047","Nairobi","cidp","Nairobi County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/nairobi-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
